product_url,product_name,brand_name,rating,number_of_ratings,product_description,release_date,top_notes,middle_notes,base_notes,notes,main_accords,perfumer,product_images,gender,longevity,sillage,scraped_at,source
https://www.fragrantica.com/perfume/Louis-Vuitton/Imagination-67370.html,Imagination Louis Vuittonfor men,Louis Vuitton,4.55,11943,"ImaginationbyLouis Vuittonis a Citrus Aromatic fragrance for men.Imaginationwas launched in 2021. The nose behind this fragrance is Jacques Cavallier Belletrud. Top notes are Citron, Calabrian bergamot and Sicilian Orange; middle notes are Tunisian Neroli, Nigerian Ginger and Ceylon Cinnamon; base notes are Chinese Black Tea, Ambroxan, Guaiac Wood and Olibanum.",2021,"Citron, Calabrian bergamot, Sicilian Orange","Tunisian Neroli, Nigerian Ginger, Ceylon Cinnamon","Chinese Black Tea, Ambroxan, Guaiac Wood, Olibanum",N/A,"citrus, fresh spicy, fresh, green",Jacques Cavallier Belletrud,https://fimgs.net/mdimg/perfume-thumbs/375x500.67370.jpg,for men,N/A,N/A,2026-06-09 09:58:46,Fragrantica
https://www.fragrantica.com/perfume/Louis-Vuitton/L-Immensite-49751.html,L’Immensité  Louis Vuittonfor men,Louis Vuitton,4.38,4519,"L’ImmensitébyLouis Vuittonis a Oriental Spicy fragrance for men.L’Immensitéwas launched in 2018. The nose behind this fragrance is Jacques Cavallier Belletrud. Top notes are Grapefruit, Bergamot and Ginger; middle notes are Rosemary, Sage, Geranium and Water Notes; base notes are Ambroxan, Amber and Labdanum.",2018,"Grapefruit, Bergamot, Ginger","Rosemary, Sage, Geranium, Water Notes","Ambroxan, Amber, Labdanum",N/A,"fresh spicy, aromatic, citrus, amber",Jacques Cavallier Belletrud,https://fimgs.net/mdimg/perfume-thumbs/375x500.49751.jpg,for men,N/A,N/A,2026-06-09 09:58:58,Fragrantica
https://www.fragrantica.com/perfume/Louis-Vuitton/Le-Jour-se-Leve-48305.html,Le Jour se Lève Louis Vuittonfor women,Louis Vuitton,4.23,571,"Le Jour se LèvebyLouis Vuittonis a Floral Fruity fragrance for women.Le Jour se Lèvewas launched in 2018. The nose behind this fragrance is Jacques Cavallier Belletrud. Top notes are Grapefruit, Mandarin Orange, Orange, Bergamot and Black Currant; middle notes are Jasmine Sambac, Lily-of-the-Valley, Green Notes, Osmanthus, Magnolia, Peony and Rose; base notes are White Musk, Iso E Super, Vanillin and Vanilla.Le Jour Se Lève is a citrusy, floral and musky fragrance that represents an olfactory voyage, celebrating the first rays of the sun with a what is described as refreshing and radiant composition. To convey this bright optimism, Jacques Cavallier chose one of his favorite ingredients: mandarin.  Jasmine Sambac, bergamot, magnolia petals, osmanthus, blackcurrant and musk are among the other notes.Louis Vuitton Le Jour Se Lève will be available as a 100 and 200 ml Eau de Parfum, and in a set of travel sprays (4 x 7.5 ml).",2018,"Grapefruit, Mandarin Orange, Orange, Bergamot, Black Currant","Jasmine Sambac, Lily-of-the-Valley, Green Notes, Osmanthus, Magnolia, Peony, Rose","White Musk, Iso E Super, Vanillin, Vanilla",N/A,"citrus, fresh spicy, aromatic, green",Jacques Cavallier Belletrud,https://fimgs.net/mdimg/perfume-thumbs/375x500.48305.jpg,for women,N/A,N/A,2026-06-09 09:59:11,Fragrantica
https://www.fragrantica.com/perfume/Louis-Vuitton/Les-Sables-Roses-55040.html,Les Sables Roses Louis Vuittonfor women and men,Louis Vuitton,4.42,1905,"Les Sables RosesbyLouis Vuittonis a Oriental Floral fragrance for women and men.Les Sables Roseswas launched in 2019. The nose behind this fragrance is Jacques Cavallier Belletrud. The fragrance features Rose, Bulgarian Rose, Agarwood (Oud), Ambergris, Saffron and Black Pepper.Following Ombre Nomade, the house of Louis Vuitton presents the new exclusive edition from the Les Parfums Louis Vuitton line inspired by the Middle East - Les Sables Rose.""A timeless fragrance trail of rose and oud wood to taste the infinite desert. The desert possesses a singular magic that captivates travelers. At dawn, the sun’s first rays blend the dunes and the sky, night and day, and the earth and clouds into a majestic pink. Fascinated by the harmony that springs from contrasts, the Master Perfumer Jacques Cavallier Belletrud has composed a hot and cold perfume playing with two exceptional qualities of rose and oud. Its simple, limpid script underscores the natural beauty and richness of two of perfumery’s most legendary ingredients. The freshness of rose and the woody depths of oud exalt one another, borne aloft by a warm swirl of ambergris.""Louis Vuitton Les Sables Roses is available as a 100 and 200 ml Eau de Parfum.",2019,N/A,N/A,N/A,"Rose, Bulgarian Rose, Agarwood (Oud), Ambergris, Saffron, Black Pepper","rose, oud, amber, warm spicy",Jacques Cavallier Belletrud,https://fimgs.net/mdimg/perfume-thumbs/375x500.55040.jpg,for women and men,N/A,N/A,2026-06-09 09:59:22,Fragrantica
https://www.fragrantica.com/perfume/Louis-Vuitton/LV-Lovers-93785.html,LV Lovers Louis Vuittonfor men,Louis Vuitton,4.07,1376,"LV LoversbyLouis Vuittonis a Woody Aromatic fragrance for men.LV Loverswas launched in 2024. LV Lovers was created by Jacques Cavallier Belletrud and Camille Cavallier. Top notes are Galbanum and Bergamot; middle notes are Ginger and Solar Notes; base notes are Sandalwood and Cedarwood.LV Lovers by Louis Vuitton is a fragrance that embodies the metaphorical yet nostalgic scent of the sun. Created in collaboration with Pharrell Williams and Master Perfumer Jacques Cavallier-Belletrud, this scent symbolizes possibility and uplifting energy. It features notes of galbanum and ginger, capturing the essence of sunlight and the warmth it brings.Available in 100 ml Eau de Parfum.",2024,"Galbanum, Bergamot","Ginger, Solar Notes","Sandalwood, Cedarwood",N/A,"woody, green, aromatic, powdery",N/A,https://fimgs.net/mdimg/perfume-thumbs/375x500.93785.jpg,for men,N/A,N/A,2026-06-09 09:59:36,Fragrantica
https://www.fragrantica.com/perfume/Louis-Vuitton/LV-x-TM-Spell-On-You-107114.html,LV x TM Spell On You Louis Vuittonfor women,Louis Vuitton,4.93,156,"LV x TM Spell On YoubyLouis Vuittonis a Floral fragrance for women. This is a new fragrance.LV x TM Spell On Youwas launched in 2025. The nose behind this fragrance is Jacques Cavallier Belletrud. Top notes are Tuscan Iris, Violet and Green Notes; middle notes are Tuscan Iris, Chinese Jasmine and Rose; base notes are Acácia, Peach and White Musk.LV x TM Spell On You is a special re-edition of the Spell On You fragrance, created for the Louis Vuitton x Takashi Murakami collection. The scent is characterized by a romantic and ultra-feminine profile, with a focus on a magnetic duo of iris and rose. The bottle and packaging feature a cherry motif inspired by Murakami's art, symbolizing happiness and ephemeral beauty.",2025,"Tuscan Iris, Violet, Green Notes","Tuscan Iris, Chinese Jasmine, Rose","Acácia, Peach, White Musk",N/A,"powdery, floral, violet, iris",Jacques Cavallier Belletrud,https://fimgs.net/mdimg/perfume-thumbs/375x500.107114.jpg,for women,N/A,N/A,2026-06-09 09:59:44,Fragrantica
https://www.fragrantica.com/perfume/Louis-Vuitton/LV-x-TM-Spell-On-You-V-2-107115.html,LV x TM Spell On You V.2 Louis Vuittonfor women,Louis Vuitton,4.91,163,"LV x TM Spell On You V.2byLouis Vuittonis a Floral fragrance for women. This is a new fragrance.LV x TM Spell On You V.2was launched in 2025. The nose behind this fragrance is Jacques Cavallier Belletrud. Top notes are Tuscan Iris, Violet and Green Notes; middle notes are Tuscan Iris, Chinese Jasmine and Rose; base notes are Acácia, Peach and White Musk.Spell On You is a floral fragrance from Louis Vuitton, presented in a special edition as part of the collaboration with artist Takashi Murakami. This version features vibrant Cherry Blossom motifs on both the bottle and packaging. Created by Master Perfumer Jacques Cavallier, the scent centers on a blend of iris and rose, aiming to evoke a romantic and playful character.",2025,"Tuscan Iris, Violet, Green Notes","Tuscan Iris, Chinese Jasmine, Rose","Acácia, Peach, White Musk",N/A,"powdery, floral, violet, iris",Jacques Cavallier Belletrud,https://fimgs.net/mdimg/perfume-thumbs/375x500.107115.jpg,for women,N/A,N/A,2026-06-09 09:59:53,Fragrantica
https://www.fragrantica.com/perfume/Louis-Vuitton/LVERS-Copper-Edition-108426.html,LVERS Copper Edition Louis Vuittonfor men,Louis Vuitton,2.08,26,"LVERS Copper EditionbyLouis Vuittonis a Woody Chypre fragrance for men. This is a new fragrance.LVERS Copper Editionwas launched in 2025. Top notes are Galbanum and Bergamot; middle note is Ginger; base notes are Sandalwood and Cedarwood.LVERS Copper Edition by Louis Vuitton is a limited edition fragrance created to mark the first anniversary of the original LVERS release. The perfume draws inspiration from the brand's historical use of copper in the 19th century to line explorers’ trunks, referencing the maison’s heritage and craftsmanship. Each bottle is hand-crafted near Florence and the fragrance is characterized by a woody and green composition, featuring notes of bergamot, galbanum, ginger, sandalwood, and cedarwood.",2025,"Galbanum, Bergamot",Ginger,"Sandalwood, Cedarwood",N/A,"woody, green, powdery, aromatic",N/A,https://fimgs.net/mdimg/perfume-thumbs/375x500.108426.jpg,for men,N/A,N/A,2026-06-09 10:00:04,Fragrantica
https://www.fragrantica.com/perfume/Louis-Vuitton/Matiere-Noire-40496.html,Matière Noire Louis Vuittonfor women,Louis Vuitton,4.12,845,"Matière NoirebyLouis Vuittonis a Oriental Woody fragrance for women.Matière Noirewas launched in 2016. The nose behind this fragrance is Jacques Cavallier Belletrud. Top notes are Blackcurrant Syrup and Watery Notes; middle notes are Rose, Cyclamen, Narcissus and Jasmine Sambac; base notes are Agarwood (Oud), Benzoin, Patchouli and Incense.The long-awaited perfume from the luxury French fashion brand Louis Vuitton arrives in September 2016. The creation process took over four years, including establishing the creative atelier Les Fontains Parfumées in Grasse with Jacques Cavallier Belletrud in the position of in-house perfumer. The license belongs to the LVMH company. Les Parfums Louis Vuitton transmit journeys of emotions and aromatic adventures.Seven luxurious fragrances are presented in the collection: Rose des Vents, Matière Noire, Mille Feux, Apogée, Turbulences, Dans la Peau and Contre Moi.The fragrances are feminine and floral, with names that aim to highlight the emotional narrative rather than the ingredients.""From the airiness of Rose des Vents to the intoxicating Turbulences, the ecstasy of a first night with Dans la Peau to the mindful immersion in nature with Apogée; from the self-revealing Contre Moi to an exploration of a darker side with Matière Noire and the explosion of the senses with Mille Feux… Les parfums Louis Vuitton describe a journey of the emotions.""Matière Noire is the scent of contrasts, which consists of airy cyclamen, narcissus, jasmine, blackcurrant, patchouli and oud.The face of the campaign is French actress Léa Seydoux.The bottles are designed by Marc Newson, made of heavy glass to look like minimalist versions of apothecary vials with metal caps featuring the LV emblem. The price of each bottle is $240. The fragrances are available in 100 and 200 ml Eau de Parfum, with additional travel spray set of four x 7.5 ml and a limited edition set of all seven miniatures x 10 ml.",2016,"Blackcurrant Syrup, Watery Notes","Rose, Cyclamen, Narcissus, Jasmine Sambac","Agarwood (Oud), Benzoin, Patchouli, Incense",N/A,"floral, rose, oud, fruity",Jacques Cavallier Belletrud,https://fimgs.net/mdimg/perfume-thumbs/375x500.40496.jpg,for women,N/A,N/A,2026-06-09 10:00:15,Fragrantica
https://www.fragrantica.com/perfume/Louis-Vuitton/Meteore-62251.html,Météore Louis Vuittonfor men,Louis Vuitton,4.26,2708,"MétéorebyLouis Vuittonis a Citrus Aromatic fragrance for men.Météorewas launched in 2020. The nose behind this fragrance is Jacques Cavallier Belletrud. Top notes are Mandarin Orange, Sicilian Orange and Calabrian bergamot; middle notes are Tunisian Neroli, Indonesian Nutmeg, Pink Pepper, Pepper and Guatemalan Cardamom; base note is Java vetiver oil.",2020,"Mandarin Orange, Sicilian Orange, Calabrian bergamot","Tunisian Neroli, Indonesian Nutmeg, Pink Pepper, Pepper, Guatemalan Cardamom",Java vetiver oil,N/A,"citrus, fresh spicy, sweet, aromatic",Jacques Cavallier Belletrud,https://fimgs.net/mdimg/perfume-thumbs/375x500.62251.jpg,for men,N/A,N/A,2026-06-09 10:00:24,Fragrantica
https://www.fragrantica.com/perfume/Louis-Vuitton/Mille-Feux-40497.html,Mille Feux Louis Vuittonfor women,Louis Vuitton,4.09,479,"Mille FeuxbyLouis Vuittonis a Leather fragrance for women.Mille Feuxwas launched in 2016. The nose behind this fragrance is Jacques Cavallier Belletrud. Top notes are Raspberry and Bergamot; middle notes are Rose, Saffron, Osmanthus, Iris and Jasmine; base notes are Leather, Orris Root, Moss, Sandalwood and Patchouli.The long-awaited perfume from the luxury French fashion brand Louis Vuitton arrives in September 2016. The creation process took over four years, including establishing the creative atelier Les Fontains Parfumées in Grasse with Jacques Cavallier Belletrud in the position of in-house perfumer. The license belongs to the LVMH company. Les Parfums Louis Vuitton transmit journeys of emotions and aromatic adventures.Seven luxurious fragrances are presented in the collection: Rose des Vents, Matière Noire, Mille Feux, Apogée, Turbulences, Dans la Peau and Contre Moi.The fragrances are feminine and floral, with names that aim to highlight the emotional narrative rather than the ingredients.""From the airiness of Rose des Vents to the intoxicating Turbulences, the ecstasy of a first night with Dans la Peau to the mindful immersion in nature with Apogée; from the self-revealing Contre Moi to an exploration of a darker side with Matière Noire and the explosion of the senses with Mille Feux… Les parfums Louis Vuitton describe a journey of the emotions.""Mille Feux is the scent of signature leather with raspberry and osmanthus.The face of the campaign is French actress Léa Seydoux.The bottles are designed by Marc Newson, made of heavy glass to look like minimalist versions of apothecary vials with metal caps featuring the LV emblem. The price of each bottle is $240. The fragrances are available in 100 and 200 ml Eau de Parfum, with additional travel spray set of four x 7.5 ml and a limited edition set of all seven miniatures x 10 ml.",2016,"Raspberry, Bergamot","Rose, Saffron, Osmanthus, Iris, Jasmine","Leather, Orris Root, Moss, Sandalwood, Patchouli",N/A,"fruity, leather, rose, floral",Jacques Cavallier Belletrud,https://fimgs.net/mdimg/perfume-thumbs/375x500.40497.jpg,for women,N/A,N/A,2026-06-09 10:00:32,Fragrantica
https://www.fragrantica.com/perfume/Louis-Vuitton/Monogram-Attrape-Reves-122038.html,Monogram Attrape-Rêves Louis Vuittonfor women,Louis Vuitton,4.88,73,"Monogram Attrape-RêvesbyLouis Vuittonis a Floral Fruity Gourmand fragrance for women. This is a new fragrance.Monogram Attrape-Rêveswas launched in 2026. The nose behind this fragrance is Jacques Cavallier Belletrud. Top note is Litchi; middle notes are Peony and Cocoa; base note is Patchouli.Monogram Attrape-Rêves by Louis Vuitton is a limited-edition presentation of the house’s Attrape-Rêves fragrance, created to mark 130 years of the Louis Vuitton Monogram. The scent retains the original composition by Jacques Cavallier Belletrud, built around contrasts where an airy peony accord is combined with a gourmand touch of raw cocoa powder, brightened by fresh, sparkling litchi and grounded with a refined patchouli heart. This edition is distinguished primarily by its special bottle and packaging, which feature archival Monogram motifs in vibrant tones to echo the fragrance’s lively character.",2026,Litchi,"Peony, Cocoa",Patchouli,N/A,"fresh, floral, fruity, tropical",Jacques Cavallier Belletrud,https://fimgs.net/mdimg/perfume-thumbs/375x500.122038.jpg,for women,N/A,N/A,2026-06-09 10:00:41,Fragrantica
https://www.fragrantica.com/perfume/Louis-Vuitton/Monogram-eLVes-122132.html,Monogram eLVes Louis Vuittonfor women,Louis Vuitton,4.73,70,"Monogram eLVesbyLouis Vuittonis a Floral Fruity fragrance for women. This is a new fragrance.Monogram eLVeswas launched in 2026. The nose behind this fragrance is Jacques Cavallier Belletrud. Top notes are Peach, Black Currant, Ginger and Cinnamon; middle notes are Fruity Notes, Rose, Coconut Milk and Lily of the Valley; base notes are Ambroxan and Patchouli.Monogram eLVes by Louis Vuitton is described as a contemporary floral fragrance created by Master Perfumer Jacques Cavallier Belletrud. Conceived as a tribute to the women associated with the house and to 130 years of the Louis Vuitton monogram motif, it presents the brand’s archival signature scent in a limited-edition presentation with coordinated bottle and packaging, which can be refilled in selected Louis Vuitton stores. The composition centers on rose centifolia extracted with carbon dioxide, supported by lily of the valley and unspecified fruity notes that lend a brighter, more playful nuance to the floral heart. In the base, ambroxan and a touch of patchouli introduce a modern, warm and slightly mineral-woody facet, creating a contrast between airy florals and deeper, more resonant tones. The fragrance is positioned as a feminine scent with broad, contemporary appeal.",2026,"Peach, Black Currant, Ginger, Cinnamon","Fruity Notes, Rose, Coconut Milk, Lily of the Valley","Ambroxan, Patchouli",N/A,"fruity, sweet, rose, coconut",Jacques Cavallier Belletrud,https://fimgs.net/mdimg/perfume-thumbs/375x500.122132.jpg,for women,N/A,N/A,2026-06-09 10:00:52,Fragrantica
https://www.fragrantica.com/perfume/Louis-Vuitton/Monogram-Imagination-122037.html,Monogram Imagination Louis Vuittonfor men,Louis Vuitton,4.72,167,"Monogram ImaginationbyLouis Vuittonis a Citrus Aromatic fragrance for men. This is a new fragrance.Monogram Imaginationwas launched in 2026. The nose behind this fragrance is Jacques Cavallier Belletrud. Top notes are Citruses and Bergamot; middle notes are Neroli and Spices; base notes are Chinese Black Tea, Ambroxan and Amber.Monogram Imagination by Louis Vuitton is a limited collector's edition of the men's fragrance Imagination, created to mark the 130th anniversary of the house's Monogram motif. The composition, signed by Master Perfumer Jacques Cavallier Belletrud, is built around an exceptionally high dose of Ambroxan and a modern interpretation of an amber accord, contrasted with luminous citrus notes. Chinese black tea obtained by carbon dioxide extraction adds an aromatic, slightly smoky nuance that reinforces the travel-inspired character of the scent.While the fragrance itself follows the structure of the original Imagination, this edition is distinguished by its specially designed, signed bottle and coordinated packaging that revisit classic Louis Vuitton signatures in contemporary tones.",2026,"Citruses, Bergamot","Neroli, Spices","Chinese Black Tea, Ambroxan, Amber",N/A,"citrus, fresh, fresh spicy, green",Jacques Cavallier Belletrud,https://fimgs.net/mdimg/perfume-thumbs/375x500.122037.jpg,for men,N/A,N/A,2026-06-09 10:01:00,Fragrantica
https://www.fragrantica.com/perfume/Louis-Vuitton/Nouveau-Monde-49753.html,Nouveau Monde Louis Vuittonfor men,Louis Vuitton,4.22,1482,"Nouveau MondebyLouis Vuittonis a Oriental fragrance for men.Nouveau Mondewas launched in 2018. The nose behind this fragrance is Jacques Cavallier Belletrud. The fragrance features Agarwood (Oud), Leather, Cacao, Rose, Saffron, Caramel, Vanilla, Amberwood, Olibanum, Patchouli and Black Currant.",2018,N/A,N/A,N/A,"Agarwood (Oud), Leather, Cacao, Rose, Saffron, Caramel, Vanilla, Amberwood, Olibanum, Patchouli, Black Currant","warm spicy, leather, oud, cacao",Jacques Cavallier Belletrud,https://fimgs.net/mdimg/perfume-thumbs/375x500.49753.jpg,for men,N/A,N/A,2026-06-09 10:01:11,Fragrantica
https://www.fragrantica.com/perfume/Louis-Vuitton/Nuit-de-Feu-60031.html,Nuit de Feu  Louis Vuittonfor women and men,Louis Vuitton,4.03,902,"Nuit de FeubyLouis Vuittonis a Oriental Woody fragrance for women and men.Nuit de Feuwas launched in 2020. The nose behind this fragrance is Jacques Cavallier Belletrud. The fragrance features Incense, Agarwood (Oud), Leather, Olibanum and Musk.",2020,N/A,N/A,N/A,"Incense, Agarwood (Oud), Leather, Olibanum, Musk","amber, smoky, oud, leather",Jacques Cavallier Belletrud,https://fimgs.net/mdimg/perfume-thumbs/375x500.60031.jpg,for women and men,N/A,N/A,2026-06-09 10:01:20,Fragrantica
https://www.fragrantica.com/perfume/Louis-Vuitton/Ombre-Nomade-49755.html,Ombre Nomade Louis Vuittonfor women and men,Louis Vuitton,4.26,6675,"Ombre NomadebyLouis Vuittonis a Oriental Woody fragrance for women and men.Ombre Nomadewas launched in 2018. The nose behind this fragrance is Jacques Cavallier Belletrud. The fragrance features Agarwood (Oud), Rose, Incense, Raspberry, Saffron, Amberwood, Benzoin, Birch and Geranium.",2018,N/A,N/A,N/A,"Agarwood (Oud), Rose, Incense, Raspberry, Saffron, Amberwood, Benzoin, Birch, Geranium","amber, warm spicy, oud, smoky",Jacques Cavallier Belletrud,https://fimgs.net/mdimg/perfume-thumbs/375x500.49755.jpg,for women and men,N/A,N/A,2026-06-09 10:01:30,Fragrantica
https://www.fragrantica.com/perfume/Louis-Vuitton/On-The-Beach-66060.html,On The Beach Louis Vuittonfor women and men,Louis Vuitton,4.29,1212,"On The BeachbyLouis Vuittonis a Citrus Aromatic fragrance for women and men.On The Beachwas launched in 2021. The nose behind this fragrance is Jacques Cavallier Belletrud. Top notes are Yuzu and Neroli; middle notes are Rosemary, Thyme, Sand, Cloves and Pink Pepper; base note is Cypress.",2021,"Yuzu, Neroli","Rosemary, Thyme, Sand, Cloves, Pink Pepper",Cypress,N/A,"aromatic, fresh spicy, woody, citrus",Jacques Cavallier Belletrud,https://fimgs.net/mdimg/perfume-thumbs/375x500.66060.jpg,for women and men,N/A,N/A,2026-06-09 10:01:42,Fragrantica
https://www.fragrantica.com/perfume/Louis-Vuitton/Orage-49752.html,Orage Louis Vuittonfor men,Louis Vuitton,4.3,1410,"OragebyLouis Vuittonis a Woody fragrance for men.Oragewas launched in 2018. The nose behind this fragrance is Jacques Cavallier Belletrud. Top notes are Bergamot and Grapefruit; middle notes are Hedione, Iris and Pepper; base notes are Java vetiver oil, Patchouli, Iso E Super and White Musk.",2018,"Bergamot, Grapefruit","Hedione, Iris, Pepper","Java vetiver oil, Patchouli, Iso E Super, White Musk",N/A,"citrus, aromatic, fresh spicy, woody",Jacques Cavallier Belletrud,https://fimgs.net/mdimg/perfume-thumbs/375x500.49752.jpg,for men,N/A,N/A,2026-06-09 10:01:54,Fragrantica
https://www.fragrantica.com/perfume/Louis-Vuitton/Pacific-Chill-81423.html,Pacific Chill Louis Vuittonfor women and men,Louis Vuitton,4.46,6151,"Pacific ChillbyLouis Vuittonis a Aromatic Fruity fragrance for women and men.Pacific Chillwas launched in 2023. The nose behind this fragrance is Jacques Cavallier Belletrud. Top notes are Citron, Orange, Lemon, Mint, Black Currant and Coriander; middle notes are Apricot, Basil, Carrot Seeds and May Rose; base notes are Fig, Dates and Ambrette.",2023,"Citron, Orange, Lemon, Mint, Black Currant, Coriander","Apricot, Basil, Carrot Seeds, May Rose","Fig, Dates, Ambrette",N/A,"citrus, fresh spicy, aromatic, green",Jacques Cavallier Belletrud,https://fimgs.net/mdimg/perfume-thumbs/375x500.81423.jpg,for women and men,N/A,N/A,2026-06-09 10:02:05,Fragrantica
https://www.fragrantica.com/perfume/Louis-Vuitton/Pur-Ambre-90204.html,Pur Ambre Louis Vuittonfor women and men,Louis Vuitton,4.56,270,"Pur AmbrebyLouis Vuittonis a Oriental fragrance for women and men.Pur Ambrewas launched in 2024. The nose behind this fragrance is Jacques Cavallier Belletrud. The fragrance features Ambergris and Ambroxan.With Pure Perfumes, Louis Vuitton imagines a way of personalizing one's fragrance signature with a gesture of absolute refinement. Inspired by the tradition of layering several fragrances, these intense compositions can be used as a finishing touch to your perfume ritual. Woven from exceptional essences and concentrated to the extreme, they celebrate the raw beauty of legendary ingredients in perfumery.A traveling material by its very nature, ambergris has fascinated mankind since the dawn of time. Jacques Cavallier Belletrud pays tribute to the absolute sensuality of its scent by marrying an infusion of natural ambergris with the woody, musky, velvety vibrancy of Ambroxan. A scintillating burst of freshness gradually reveals a complex scent shimmering with animalic, woody and iodized facets. Endowed with an unparalleled power of attraction, Pur Ambre captures the utmost mystery of ambergris, captivatingly exuding seduction in successive waves.",2024,N/A,N/A,N/A,"Ambergris, Ambroxan","amber, animalic, musky, balsamic",Jacques Cavallier Belletrud,https://fimgs.net/mdimg/perfume-thumbs/375x500.90204.jpg,for women and men,N/A,N/A,2026-06-09 10:02:15,Fragrantica
https://www.fragrantica.com/perfume/Louis-Vuitton/Pur-Oud-66436.html,Pur Oud Louis Vuittonfor women and men,Louis Vuitton,3.72,509,"Pur OudbyLouis Vuittonis a Woody Spicy fragrance for women and men.Pur Oudwas launched in 2021. The nose behind this fragrance is Jacques Cavallier Belletrud. The fragrance features Agarwood (Oud), Ambrettolide and Helvetolide.",2021,N/A,N/A,N/A,"Agarwood (Oud), Ambrettolide, Helvetolide","oud, fresh spicy",Jacques Cavallier Belletrud,https://fimgs.net/mdimg/perfume-thumbs/375x500.66436.jpg,for women and men,N/A,N/A,2026-06-09 10:02:25,Fragrantica
https://www.fragrantica.com/perfume/Louis-Vuitton/Pur-Santal-90205.html,Pur Santal Louis Vuittonfor women and men,Louis Vuitton,4.6,235,"Pur SantalbyLouis Vuittonis a Woody Floral Musk fragrance for women and men.Pur Santalwas launched in 2024. The nose behind this fragrance is Jacques Cavallier Belletrud. The fragrance features Sandal and Musk.With Pure Perfumes, Louis Vuitton imagines a way of personalizing one's fragrance signature with a gesture of absolute refinement. Inspired by the tradition of layering several fragrances, these intense compositions can be used as a finishing touch to your perfume ritual. Woven from exceptional essences and concentrated to the extreme, they celebrate the raw beauty of legendary ingredients in perfumery.Sacred in many cultures, sandalwood is a key ingredient in the perfumer's palette: powerful yet delicate, its creamy, velvety scent can evoke that of the skin itself. Fascinated by its rare sophistication, Jacques Cavallier Belletrud elevates it majestically in Pur Santal, which combines an extraordinary Sri Lankan essence with two ethereal, musky floral notes endowed with exceptional diffusion. In their radiant presence, sandalwood reveals the incomparable elegance of its character.",2024,N/A,N/A,N/A,"Sandal, Musk","musky, powdery, woody, warm spicy",Jacques Cavallier Belletrud,https://fimgs.net/mdimg/perfume-thumbs/375x500.90205.jpg,for women and men,N/A,N/A,2026-06-09 10:02:34,Fragrantica
https://www.fragrantica.com/perfume/Louis-Vuitton/Rose-des-Vents-40495.html,Rose des Vents Louis Vuittonfor women,Louis Vuitton,3.99,771,"Rose des VentsbyLouis Vuittonis a Floral fragrance for women.Rose des Ventswas launched in 2016. The nose behind this fragrance is Jacques Cavallier Belletrud. Top notes are Peach, Green Notes and Black Currant; middle notes are May Rose, Rose, Turkish Rose and Iris; base notes are White Musk, Orris Root, Cedar, Violet Leaf and Pepper.The long-awaited perfume from the luxury French fashion brand Louis Vuitton arrives in September 2016. The creation process took over four years, including establishing the creative atelier Les Fontains Parfumées in Grasse with Jacques Cavallier Belletrud in the position of in-house perfumer. The license belongs to the LVMH company. Les Parfums Louis Vuitton transmit journeys of emotions and aromatic adventures.Seven luxurious fragrances are presented in the collection: Rose des Vents, Matière Noire, Mille Feux, Apogée, Turbulences, Dans la Peau and Contre Moi.The fragrances are feminine and floral, with names that aim to highlight the emotional narrative rather than the ingredients.""From the airiness of Rose des Vents to the intoxicating Turbulences, the ecstasy of a first night with Dans la Peau to the mindful immersion in nature with Apogée; from the self-revealing Contre Moi to an exploration of a darker side with Matière Noire and the explosion of the senses with Mille Feux… Les parfums Louis Vuitton describe a journey of the emotions.""Rose des Vents, a sparkling floral fragrance, contains May rose from Grasse, with two additional types of roses, iris, cedar and spices.The face of the campaign is French actress Léa Seydoux.The bottles are designed by Marc Newson, made of heavy glass to look like minimalist versions of apothecary vials with metal caps featuring the LV emblem. The price of each bottle is $240.The fragrances are available in 100 and 200 ml Eau de Parfum, with additional travel spray set of four x 7.5 ml and a limited edition set of all seven miniatures x 10 ml.",2016,"Peach, Green Notes, Black Currant","May Rose, Rose, Turkish Rose, Iris","White Musk, Orris Root, Cedar, Violet Leaf, Pepper",N/A,"rose, powdery, iris, green",Jacques Cavallier Belletrud,https://fimgs.net/mdimg/perfume-thumbs/375x500.40495.jpg,for women,N/A,N/A,2026-06-09 10:02:45,Fragrantica
https://www.fragrantica.com/perfume/Louis-Vuitton/Spell-On-You-68960.html,Spell On You Louis Vuittonfor women,Louis Vuitton,3.97,633,"Spell On YoubyLouis Vuittonis a Floral fragrance for women.Spell On Youwas launched in 2021. The nose behind this fragrance is Jacques Cavallier Belletrud. Top notes are Violet, Tuscan Iris and Green Notes; middle notes are Tuscan Iris, Rose and Chinese Jasmine; base notes are Acácia, Peach and White Musk.",2021,"Violet, Tuscan Iris, Green Notes","Tuscan Iris, Rose, Chinese Jasmine","Acácia, Peach, White Musk",N/A,"powdery, violet, floral, iris",Jacques Cavallier Belletrud,https://fimgs.net/mdimg/perfume-thumbs/375x500.68960.jpg,for women,N/A,N/A,2026-06-09 10:02:55,Fragrantica
